"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Erick Aybar  SS","3","0","0","0","1","0","5",".237",".306",".302",".608","20","12","-0.050","0.54","0.009","-0.058","-0.6","0","7","SH"
"Howie Kendrick  2B","5","0","1","0","0","0","5",".269",".298",".356",".654","19","9","-0.044","0.57","0.015","-0.059","-0.6","5","1",""
"Bobby Abreu  RF","5","0","1","0","0","0","5",".267",".344",".442",".787","21","13","-0.020","0.52","0.028","-0.048","-0.7","1","0",""
"Torii Hunter  CF","4","1","2","0","0","0","4",".289",".358",".520",".878","12","9","0.034","0.97","0.081","-0.047","0.5","2","0","SB"
"Kendrys Morales  1B","3","1","1","0","0","0","4",".283",".330",".464",".793","13","7","0.118","0.95","0.149","-0.031","0.9","7","0","HBP"
"Juan Rivera  LF","4","1","1","1","0","2","4",".255",".307",".438",".745","15","11","-0.005","1.12","0.081","-0.086","-0.2","2","0",""
"Mike Napoli  C","3","2","2","2","0","1","4",".242",".336",".465",".801","15","9","0.194","0.74","0.209","-0.015","2.1","7","1","HR,2B,HBP"
"Brandon Wood  3B","4","0","0","0","0","1","4",".157",".169",".215",".384","11","8","-0.059","0.64","0.000","-0.059","-1.0","0","2",""
"Joel Pineiro  P","1","0","0","0","0","0","1",".000",".000",".000",".000","2","2","-0.012","0.48","0.000","-0.012","-0.2","0","0",""
"Mike Ryan  PH","0","0","0","1","0","0","1",".154",".143",".231",".374","2","2","-0.001","0.63","0.000","-0.001","0.2","","","SF"
"Trevor Bell  P","1","0","0","0","0","1","1",".000",".000",".000",".000","4","3","-0.005","0.20","0.000","-0.005","-0.1","0","0",""
"Scot Shields  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Jason Bulger  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Reggie Willits  PH","0","0","0","0","1","0","1",".200",".355",".240",".595","6","2","0.017","0.32","0.017","0.000","0.4","","",""
