"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Brett Cecil, L (7-3)","6","7","5","5","2","4","1","3.58","26","107","69","42","9","18","9","11","3","0","40","","","-0.260","0.57","-2.3"
"David Purcey","1","0","0","0","1","0","0","0.00","4","15","8","6","0","2","1","2","1","0","","0","0","0.010","0.14","0.4"
"Casey Janssen","1","3","3","3","2","0","0","5.72","8","30","17","11","1","5","3","3","0","0","","0","0","-0.021","0.10","-2.6"
