"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Kevin Slowey","1.2","7","7","7","1","2","2","4.58","13","49","29","16","3","10","1","9","3","0","14","","","-0.555","1.11","-6.1"
"Jeff Manship","4.1","2","1","1","1","2","1","2.31","16","58","36","19","5","12","7","6","1","0","","0","0","0.004","0.14","1.1"
"Brian Duensing","1","1","1","1","0","0","1","1.88","4","16","11","4","2","5","2","2","0","0","","0","0","-0.012","0.08","-0.5"
"Matt Guerrier","2","2","0","0","0","4","0","1.69","8","25","20","10","5","5","1","3","2","0","","0","0","0.138","1.96","1.0"
"Jon Rauch, BS (3), W (2-1)","2","2","1","1","0","1","1","2.57","8","28","19","11","1","7","1","6","3","0","","0","0","-0.260","1.43","-0.0"
