"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Francisco Liriano, L (4-3)","4.2","5","5","5","3","6","2","3.25","22","98","61","35","8","18","5","8","2","0","37","","","-0.226","0.63","-2.7"
"Jeff Manship","1.1","1","1","0","0","0","0","2.45","5","20","15","9","2","4","2","3","1","0","","1","0","-0.004","0.12","-0.1"
"Jesse Crain","1","2","0","0","0","0","0","6.88","5","22","14","8","2","4","2","3","2","0","","0","0","0.002","0.06","0.5"
"Jon Rauch","1","0","0","0","0","0","0","1.69","3","10","7","4","2","1","2","1","0","0","","0","0","0.001","0.02","0.5"
