"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Kevin Slowey, L (7-5)","6","6","5","5","0","2","1","4.79","24","92","61","36","4","21","6","16","4","0","42","","","-0.309","0.89","-2.2"
"Jesse Crain","1.1","1","0","0","1","1","0","4.40","6","15","11","4","2","5","2","2","0","0","","0","0","0.007","0.14","0.1"
"Ron Mahay","0.2","0","0","0","0","0","0","4.35","1","4","2","1","0","1","1","0","0","0","","2","0","0.010","0.20","0.9"
