"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Nick Blackburn","8","5","0","0","2","3","0","5.51","30","94","62","37","3","22","17","8","2","0","73","","","0.532","1.26","3.7"
"Jesse Crain","2","1","0","0","1","2","0","2.63","8","22","15","5","3","7","2","3","0","0","","0","0","0.261","2.54","0.9"
"Randy Flores","0","2","0","0","0","0","0","3.14","2","6","5","3","1","1","2","0","0","0","","0","0","-0.179","2.71","-1.0"
"Matt Guerrier, W (4-7)","1","0","0","0","0","0","0","3.47","3","6","5","3","0","2","2","1","0","0","","2","0","0.310","3.99","1.4"
"Matt Capps, S (38)","1","0","0","0","0","0","0","2.73","3","9","6","4","0","2","1","2","0","0","","0","0","0.189","2.54","0.5"
