"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Nick Blackburn, W (8-8)","8.2","2","0","0","2","6","0","6.02","29","98","66","38","6","22","11","10","6","0","84","","","0.710","1.25","3.9"
"Brian Fuentes, S (24)","0.1","0","0","0","0","1","0","3.49","1","4","3","0","2","1","0","0","0","0","","1","0","0.092","3.36","0.2"
