"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Brian Duensing","5","4","1","1","0","3","0","1.69","19","66","41","20","9","12","11","5","1","0","58","","","0.122","0.80","1.5"
"Anthony Slama, BS (1), L (0-1)","1","3","2","2","0","0","1","9.00","6","21","15","9","2","4","2","4","1","0","","0","0","-0.336","1.47","-1.9"
"Ron Mahay","1","0","0","0","0","0","0","3.38","3","13","9","5","2","2","1","2","1","0","","1","0","0.070","1.09","0.9"
"Jesse Crain","1","0","0","0","0","2","0","3.35","3","10","8","1","3","4","1","0","0","0","","0","0","0.030","0.40","0.5"
