"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Michael Bourn  CF","4","1","1","0","0","2","4",".303",".345",".406",".752","14","11","0.012","0.67","0.059","-0.048","0.0","2","0","2B"
"Jason Kipnis  2B","3","0","1","1","1","0","4",".244",".314",".439",".753","18","8","0.079","0.98","0.125","-0.046","1.2","2","2","2·SB"
"Nick Swisher  1B","4","0","0","0","0","2","4",".239",".340",".423",".763","16","9","-0.097","0.95","0.000","-0.097","-1.2","7","1",""
"Michael Brantley  LF","4","0","0","0","0","1","4",".286",".343",".359",".703","24","17","-0.073","0.69","0.000","-0.073","-0.9","3","0",""
"Mark Reynolds  3B","4","0","0","0","0","2","4",".243",".323",".466",".789","16","10","-0.094","0.87","0.000","-0.094","-1.0","1","1",""
"Carlos Santana  DH","3","1","1","0","1","0","4",".279",".386",".472",".858","14","6","0.034","0.70","0.070","-0.036","0.2","","",""
"Yan Gomes  C","3","1","1","0","1","0","4",".294",".311",".600",".911","23","16","0.145","0.92","0.160","-0.015","1.7","6","0",""
"Ryan Raburn  RF","4","1","1","3","0","2","4",".291",".360",".544",".903","24","14","-0.047","1.58","0.082","-0.129","0.7","1","0","HR"
"Mike Aviles  SS","4","0","0","0","0","2","4",".270",".295",".393",".689","13","10","-0.143","1.38","0.000","-0.143","-1.2","1","5",""
"","","","","","","","","","","","","","","","","","","","","",""
"Carlos Carrasco  P","","","","","","","","","","","","","","","","","","","0","1",""
"Matt Langwell  P","","","","","","","","","","","","","","","","","","","0","0",""
"Cody Allen  P","","","","","","","","","","","","","","","","","","","0","0",""
"Joe Smith  P","","","","","","","","","","","","","","","","","","","1","0",""
