"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Michael Bourn  CF","5","0","1","0","0","1","5",".286",".348",".476",".824","21","15","-0.056","0.70","0.018","-0.074","-0.6","4","1",""
"Jason Kipnis  2B","3","0","0","0","1","0","4",".220",".285",".423",".707","15","6","-0.033","0.80","0.033","-0.066","-0.2","4","2","SB"
"Asdrubal Cabrera  SS","4","0","1","0","0","0","4",".232",".293",".428",".721","13","8","0.070","0.86","0.120","-0.050","0.5","1","4","3B"
"Nick Swisher  1B","3","1","2","0","0","1","4",".276",".380",".480",".860","11","8","0.035","1.48","0.111","-0.076","0.4","8","1","HBP"
"Carlos Santana  C","2","1","1","0","1","0","4",".325",".438",".605","1.043","16","9","0.086","1.96","0.208","-0.122","0.9","4","0","2B,HBP,GDP"
"Mark Reynolds  3B","3","0","0","0","1","0","4",".272",".365",".584",".949","14","7","-0.207","2.17","0.021","-0.227","-1.8","1","0",""
"Michael Brantley  LF","4","0","1","2","0","1","4",".303",".358",".379",".738","16","10","-0.001","1.69","0.130","-0.130","0.3","1","1",""
"Drew Stubbs  RF","4","0","1","0","0","1","4",".254",".301",".365",".667","7","6","-0.056","0.82","0.015","-0.071","-0.3","0","0",""
"Scott Kazmir  P","2","0","0","0","0","1","2",".000",".000",".000",".000","4","4","-0.030","0.58","0.000","-0.030","-0.3","1","2",""
"Cody Allen  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Ryan Raburn  PH","1","0","0","0","0","0","1",".313",".368",".538",".905","3","3","-0.020","0.85","0.000","-0.020","-0.1","","",""
"Bryan Shaw  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","1",""
"Rich Hill  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Mike Aviles  PH","1","0","0","0","0","0","1",".262",".284",".393",".677","3","2","-0.026","0.68","0.000","-0.026","-0.7","","","GDP"
