"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Michael Bourn  CF","4","0","2","0","0","1","5",".357",".438",".429",".866","16","11","0.077","1.26","0.123","-0.046","0.7","7","0","HBP"
"Asdrubal Cabrera  SS","5","1","1","0","0","2","5",".154",".267",".462",".728","16","12","-0.152","1.51","0.029","-0.182","-1.2","0","3","2B"
"Jason Kipnis  2B","5","1","2","1","0","0","5",".143",".143",".286",".429","14","9","-0.040","1.31","0.133","-0.172","-0.2","3","4","2·2B,GDP"
"Nick Swisher  DH","3","2","2","1","2","0","5",".300",".500",".400",".900","24","10","0.165","1.31","0.191","-0.026","1.5","","","2B"
"Michael Brantley  LF","4","1","1","0","0","0","5",".545",".643",".545","1.188","16","11","0.069","1.74","0.139","-0.071","0.3","2","0","HBP"
"Carlos Santana  C","5","2","3","2","0","0","5",".462",".500",".846","1.346","19","11","0.104","2.35","0.304","-0.200","1.7","1","1","HR,2B"
"Mark Reynolds  1B","5","1","2","2","0","1","5",".231",".286",".692",".978","18","12","0.063","1.37","0.199","-0.137","1.0","9","1","HR"
"Lonnie Chisenhall  3B","5","0","1","2","0","2","5",".143",".143",".214",".357","16","13","0.080","1.36","0.191","-0.111","0.5","0","2","2B"
"Drew Stubbs  RF","5","0","0","0","0","2","5",".143",".143",".143",".286","17","12","-0.077","1.18","0.047","-0.125","-0.5","1","0",""
"","","","","","","","","","","","","","","","","","","","","",""
"Brett Myers  P","","","","","","","","","","","","","","","","","","","1","0",""
"Cody Allen  P","","","","","","","","","","","","","","","","","","","0","0",""
"Matt Albers  P","","","","","","","","","","","","","","","","","","","0","0",""
