"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Michael Bourn  CF","4","3","2","0","1","0","5",".284",".337",".375",".712","25","15","0.186","1.08","0.208","-0.022","1.5","2","0","3·SB"
"Nick Swisher  1B","4","0","0","0","1","0","5",".244",".345",".395",".740","20","10","-0.053","1.22","0.008","-0.060","-0.6","4","1",""
"Jason Kipnis  2B","4","0","3","3","1","1","5",".294",".373",".497",".871","22","12","0.289","1.26","0.292","-0.003","2.4","5","1",""
"Asdrubal Cabrera  SS","4","0","1","0","0","1","4",".246",".300",".399",".700","18","10","-0.089","0.94","0.000","-0.089","-1.2","0","0",""
"Michael Brantley  LF","4","0","0","0","0","1","4",".276",".331",".387",".718","16","8","-0.090","0.86","0.000","-0.090","-1.2","3","0",""
"Carlos Santana  C","4","0","0","0","0","2","4",".275",".376",".456",".831","14","11","-0.058","0.58","0.000","-0.058","-0.8","8","0",""
"Ryan Raburn  RF","2","0","1","0","1","1","3",".288",".382",".588",".970","16","6","0.049","0.45","0.057","-0.007","0.6","0","0","2B"
"Cody Allen  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Jason Giambi  PH","1","0","0","0","0","0","1",".195",".305",".406",".711","1","1","-0.008","0.33","0.000","-0.008","-0.1","","",""
"Joe Smith  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Chris Perez  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","1",""
"Lonnie Chisenhall  3B","2","0","0","0","0","1","2",".236",".280",".390",".670","6","5","-0.052","1.02","0.000","-0.052","-0.6","1","0",""
"Mike Aviles  PH-3B","2","0","1","0","0","0","2",".266",".297",".381",".678","10","7","-0.026","0.73","0.012","-0.038","-0.0","1","0","SB"
"Zach McAllister  P","2","0","0","0","0","1","2",".000",".000",".000",".000","7","5","-0.047","0.86","0.000","-0.047","-0.5","1","0",""
"Drew Stubbs  RF","2","1","1","0","0","0","2",".245",".307",".374",".681","9","6","0.149","1.78","0.167","-0.018","0.6","2","0","2·SB"
