"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Brian Matusz, L (1-5)","6.2","8","6","6","3","5","1","8.63","28","109","67","34","4","29","5","15","6","0","36","","","-0.121","0.79","-1.0"
"Troy Patton","0","2","1","1","0","0","0","4.40","2","7","5","4","1","0","1","1","1","0","","2","2","-0.182","0.86","-2.8"
"Chris Jakubauskas","1.1","2","1","1","1","2","0","5.28","7","37","22","11","3","8","3","1","0","0","","1","0","-0.002","0.03","-0.3"
