"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Zach Britton, L (6-5)","6","7","5","3","1","5","0","3.19","25","84","55","33","11","11","15","4","3","0","46","","","-0.399","1.26","-2.4"
"Jim Johnson","1","1","0","0","0","0","0","2.51","4","7","6","4","0","2","2","2","0","0","","0","0","0.037","0.80","0.4"
"Koji Uehara","1","0","0","0","0","3","0","2.45","3","13","10","3","4","3","0","0","0","0","","0","0","0.025","0.35","0.4"
