"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Jeremy Guthrie, W (6-16)","7","5","1","1","2","5","0","4.42","28","107","67","34","9","24","9","11","3","0","66","","","0.182","0.86","2.5"
"Mike Gonzalez","1","0","0","0","0","3","0","4.47","3","12","9","1","4","4","0","0","0","0","","0","0","0.028","0.36","0.5"
"Jim Johnson","1","1","0","0","0","0","0","2.80","4","13","9","4","0","5","4","0","0","0","","0","0","0.008","0.09","0.5"
