"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Denard Span  CF","4","1","2","1","0","0","4",".282",".353",".370",".723","12","8","0.130","0.95","0.173","-0.042","1.1","2","0","HR"
"Orlando Hudson  2B","4","1","1","0","0","2","4",".292",".362",".401",".763","20","13","-0.050","1.01","0.040","-0.090","-0.7","0","3","SB"
"Joe Mauer  C","4","0","1","1","0","1","4",".304",".382",".436",".818","12","10","0.019","0.98","0.082","-0.064","0.0","2","1",""
"Justin Morneau  1B","4","2","2","1","0","0","4",".340",".448",".622","1.070","10","8","0.052","1.00","0.138","-0.087","0.7","13","1","HR,GDP"
"Michael Cuddyer  3B-RF","4","0","0","0","0","2","4",".269",".333",".431",".764","12","9","-0.058","0.79","0.000","-0.058","-0.8","1","0",""
"Jason Kubel  RF","4","0","2","1","0","0","4",".255",".350",".434",".784","14","10","0.071","0.76","0.089","-0.018","0.6","5","0",""
"Matt Tolbert  3B","0","0","0","0","0","0","0",".227",".286",".341",".627","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Delmon Young  LF","4","0","1","0","0","1","4",".306",".343",".502",".846","11","9","-0.050","0.65","0.021","-0.071","-0.8","3","0","2B,GDP"
"Nick Punto  SS","4","0","1","0","0","1","4",".255",".333",".336",".669","16","10","-0.034","0.66","0.023","-0.057","-0.3","0","4",""
"Carl Pavano  P","3","0","1","0","0","1","4",".333",".333",".333",".667","10","9","-0.001","0.70","0.034","-0.035","-0.2","1","2","SH"
