"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Denard Span  CF","3","0","0","0","1","0","4",".267",".336",".352",".689","17","9","-0.072","0.99","0.044","-0.116","-0.9","4","0","GDP"
"Orlando Hudson  2B","3","0","0","0","1","0","4",".284",".358",".402",".760","23","13","-0.042","0.82","0.024","-0.067","0.1","1","5",""
"Joe Mauer  C","3","0","1","0","1","1","4",".330",".408",".487",".895","18","10","0.028","0.80","0.064","-0.036","0.4","5","1",""
"Jason Kubel  RF","4","0","0","0","0","3","4",".260",".338",".451",".788","26","16","-0.129","1.25","0.000","-0.129","-1.7","0","0",""
"Michael Cuddyer  1B","3","0","0","0","1","2","4",".274",".342",".426",".768","16","8","-0.070","0.84","0.013","-0.083","-1.1","9","1",""
"Jim Thome  DH","2","0","0","0","1","0","3",".269",".393",".583",".976","16","8","0.015","0.76","0.048","-0.032","0.0","","",""
"Delmon Young  LF","3","0","0","0","0","1","3",".311",".342",".503",".845","12","10","-0.094","1.27","0.000","-0.094","-0.9","1","0",""
"Danny Valencia  3B","3","0","0","0","0","1","3",".322",".366",".433",".799","9","7","-0.098","0.92","0.000","-0.098","-0.9","0","2","GDP"
"J.J. Hardy  SS","2","0","0","0","1","1","3",".260",".309",".390",".699","12","7","0.023","0.56","0.042","-0.019","0.2","3","2",""
"","","","","","","","","","","","","","","","","","","","","",""
"Nick Blackburn  P","","","","","","","","","","","","","","","","","","","1","1",""
"Matt Guerrier  P","","","","","","","","","","","","","","","","","","","0","0",""
