"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Jason Repko  CF","5","2","2","1","0","0","5",".319",".385",".617","1.002","15","9","0.176","0.79","0.210","-0.034","0.8","2","0","HR,2B"
"Alexi Casilla  2B","5","1","2","0","0","0","5",".264",".343",".391",".734","15","12","0.046","0.69","0.056","-0.010","0.4","1","3","2B,SB"
"Joe Mauer  DH","3","1","1","1","2","1","5",".318",".391",".471",".862","16","6","0.111","1.25","0.117","-0.006","1.3","","","2B,2·IW"
"Delmon Young  LF","5","2","2","1","0","0","5",".331",".362",".538",".899","12","9","-0.111","1.20","0.093","-0.204","-0.1","2","0","2B"
"Jason Kubel  RF","5","1","2","2","0","0","5",".263",".338",".429",".768","23","14","0.393","1.31","0.409","-0.016","0.9","1","0",""
"Michael Cuddyer  1B","5","0","2","1","0","0","5",".273",".340",".427",".767","13","9","0.089","0.52","0.104","-0.015","0.5","6","0",""
"Danny Valencia  3B","5","0","0","0","0","1","5",".347",".402",".438",".840","13","9","-0.051","0.43","0.000","-0.051","-1.6","1","0",""
"J.J. Hardy  SS","4","1","3","1","0","0","4",".270",".310",".398",".708","13","10","0.067","0.34","0.073","-0.006","1.5","2","0","2B"
"Drew Butera  C","4","0","1","1","0","1","4",".205",".237",".341",".577","11","7","-0.007","0.31","0.017","-0.025","-0.0","12","1","2B,GDP"
"","","","","","","","","","","","","","","","","","","","","",""
"Kevin Slowey  P","","","","","","","","","","","","","","","","","","","0","0",""
"Jesse Crain  P","","","","","","","","","","","","","","","","","","","0","0",""
"Ron Mahay  P","","","","","","","","","","","","","","","","","","","0","0",""
"Matt Capps  P","","","","","","","","","","","","","","","","","","","0","0",""
