"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Denard Span  CF","5","2","2","1","1","1","6",".279",".351",".357",".709","28","15","0.051","1.17","0.139","-0.088","0.4","2","0","SB"
"Orlando Hudson  2B","6","1","1","0","0","3","6",".293",".364",".404",".767","33","23","-0.101","1.23","0.055","-0.156","-0.7","4","3",""
"Joe Mauer  C","5","2","1","2","1","0","6",".305",".384",".439",".824","21","13","0.345","0.97","0.419","-0.074","1.0","10","0","HR"
"Justin Morneau  1B","5","3","2","3","1","1","6",".338",".447",".611","1.058","32","20","0.165","1.18","0.220","-0.054","2.0","9","2","HR,IW"
"Michael Cuddyer  RF","4","0","0","0","0","1","4",".273",".338",".438",".776","16","12","0.020","0.51","0.049","-0.029","0.2","2","0",""
"Matt Guerrier  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Drew Butera  PH","1","1","1","1","0","0","1",".175",".214",".275",".489","3","2","0.338","2.32","0.338","0.000","1.0","","","HR"
"Jon Rauch  P","0","0","0","0","0","0","1","","","","","3","3","-0.072","4.62","0.000","-0.072","-0.3","1","0","SH"
"Delmon Young  LF","6","2","3","2","0","0","6",".307",".345",".502",".848","12","10","0.386","1.18","0.419","-0.033","2.2","4","0","2B"
"Danny Valencia  3B","3","0","0","0","0","1","3",".317",".349",".341",".690","11","9","-0.065","0.53","0.000","-0.065","-1.1","0","2",""
"Jim Thome  PH","1","1","1","2","0","0","1",".250",".388",".510",".897","6","3","0.017","0.35","0.017","0.000","1.4","","","HR"
"Matt Tolbert  3B","2","0","1","2","0","0","2",".227",".286",".341",".627","6","3","0.109","0.93","0.121","-0.012","1.3","0","0","2B"
"Nick Punto  SS","3","1","2","0","2","0","5",".255",".335",".338",".673","25","12","0.085","0.81","0.093","-0.009","1.6","0","3","IW"
"Kevin Slowey  P","1","0","0","0","0","1","1",".000",".000",".000",".000","4","3","-0.043","1.70","0.000","-0.043","-0.8","0","0",""
"Jeff Manship  P","1","0","0","0","0","1","1",".000",".000",".000",".000","3","3","-0.004","0.16","0.000","-0.004","-0.1","0","0",""
"Brendan Harris  PH","1","0","0","0","0","1","1",".157",".233",".213",".446","3","3","-0.025","1.11","0.000","-0.025","-0.4","","",""
"Brian Duensing  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","1","1",""
"Jason Kubel  RF","2","0","1","0","0","0","2",".250",".347",".433",".780","10","5","-0.023","1.05","0.014","-0.037","-0.2","0","0",""
