"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Denard Span  CF","4","1","2","0","2","0","6",".242",".367",".333",".700","22","12","0.005","0.88","0.062","-0.057","1.0","0","0",""
"Orlando Hudson  2B","6","1","3","2","0","0","6",".308",".385",".413",".798","16","10","0.148","1.10","0.226","-0.078","1.9","3","7","HR"
"Michael Cuddyer  RF","6","0","0","0","0","0","6",".308",".348",".462",".809","16","12","-0.217","0.88","0.003","-0.220","-1.3","0","1","GDP"
"Justin Morneau  1B","6","0","2","0","0","0","6",".349",".477",".663","1.139","22","14","0.007","0.49","0.056","-0.049","-0.7","10","0","2·2B"
"Jim Thome  DH","2","1","1","1","2","1","4",".265",".410",".633","1.042","16","7","0.170","0.87","0.195","-0.025","1.0","","","HR"
"Alexi Casilla  PR","2","1","1","0","0","1","2",".250",".250",".250",".500","9","7","0.001","0.07","0.003","-0.002","-0.7","","",""
"Delmon Young  LF","5","2","4","1","1","1","6",".261",".329",".449",".778","19","13","0.178","0.80","0.205","-0.026","0.9","1","0","HR"
"J.J. Hardy  SS","5","0","1","0","0","1","5",".228",".283",".359",".642","18","12","-0.067","1.41","0.060","-0.126","-0.9","1","3",""
"Wilson Ramos  C","5","1","4","0","0","0","5",".800",".800","1.000","1.800","20","16","0.040","1.07","0.116","-0.076","0.8","11","0","2B"
"Nick Punto  3B","4","1","2","3","0","0","5",".265",".278",".382",".660","15","9","0.105","1.55","0.190","-0.084","1.7","1","3","SH"
"","","","","","","","","","","","","","","","","","","","","",""
"Francisco Liriano  P","","","","","","","","","","","","","","","","","","","0","1",""
"Jesse Crain  P","","","","","","","","","","","","","","","","","","","0","0",""
"Ron Mahay  P","","","","","","","","","","","","","","","","","","","0","0",""
"Jon Rauch  P","","","","","","","","","","","","","","","","","","","0","0",""
