"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Denard Span  CF","4","0","1","1","1","0","5",".275",".347",".370",".718","27","15","-0.015","0.41","0.038","-0.053","-0.3","1","0","2B,GDP"
"Orlando Hudson  2B","3","1","1","0","1","1","4",".281",".354",".385",".739","19","9","0.036","0.29","0.046","-0.010","-0.2","1","2","2B,GDP"
"Joe Mauer  C","4","1","2","1","0","0","4",".307",".383",".439",".821","17","11","0.094","0.56","0.105","-0.011","0.8","4","0",""
"Justin Morneau  1B","4","0","0","0","0","2","4",".346",".445",".612","1.057","21","14","-0.046","0.43","0.000","-0.046","-1.0","12","1",""
"Michael Cuddyer  3B-RF","3","1","0","0","1","1","4",".262",".328",".413",".741","19","11","-0.003","0.38","0.008","-0.012","-0.4","1","0",""
"Jason Kubel  RF","4","2","2","2","0","0","4",".262",".352",".450",".802","13","11","0.101","0.45","0.109","-0.008","1.8","1","0","HR,2B"
"Matt Tolbert  3B","0","0","0","0","0","0","0",".222",".294",".333",".627","","","0.000","0.00","0.000","0.000","0.0","0","1",""
"Delmon Young  LF","4","0","1","2","0","1","4",".298",".333",".487",".820","15","11","0.120","0.48","0.130","-0.011","1.1","3","0","2B"
"Nick Punto  SS","4","1","1","0","0","1","4",".255",".333",".333",".667","11","9","-0.009","0.22","0.009","-0.017","-0.3","2","6",""
"Carl Pavano  P","3","0","2","0","0","1","4",".500",".500",".500","1.000","13","10","0.007","0.23","0.015","-0.008","0.1","2","2","SH"
