"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Chase Whitley","5","8","3","3","0","2","0","2.57","23","91","62","42","6","14","5","15","6","0","41","","","-0.130","1.07","-0.6"
"Preston Claiborne, BS (1)","1.1","0","0","0","0","0","0","2.87","4","13","8","4","1","3","2","2","1","0","","3","2","0.053","2.63","0.5"
"Matt Thornton","0.2","0","0","0","0","0","0","4.66","2","8","5","4","0","1","1","1","1","0","","0","0","0.046","0.95","0.2"
"Dellin Betances","2","0","0","0","0","2","0","1.48","6","29","18","8","4","6","3","1","0","0","","0","0","0.225","1.54","0.9"
"Alfredo Aceves, W (1-2)","2","1","0","0","0","0","0","5.28","7","11","9","8","0","1","1","5","3","0","","0","0","0.251","2.68","0.9"
"David Robertson, S (11)","1","1","1","0","0","2","0","2.40","5","16","13","7","2","4","2","1","1","0","","0","0","0.034","1.51","-0.6"
