"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Shane Greene, W (4-1)","7","5","2","2","1","8","1","3.09","29","101","69","35","12","22","9","10","3","0","66","","","0.123","0.40","1.3"
"Adam Warren","1","1","1","1","1","1","0","3.47","5","20","10","5","3","2","1","2","1","0","","0","0","0.003","0.14","-0.5"
"Dellin Betances","1","2","1","1","0","1","0","1.52","5","20","13","10","2","1","3","1","0","0","","0","0","0.007","0.10","-0.5"
