"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Max Scherzer, L (19-2)","7","5","2","2","3","8","0","2.88","30","111","70","35","14","21","6","12","1","0","64","","","0.019","0.99","0.5"
"Phil Coke","0.1","0","0","0","0","0","0","4.91","1","4","3","2","0","1","0","1","0","0","","2","0","0.028","0.91","0.6"
"Luke Putkonen","0.2","1","0","0","0","0","0","2.70","3","10","7","4","0","3","2","1","0","0","","2","0","0.050","1.35","0.9"
