"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Doug Fister, L (4-1)","3","8","5","4","1","4","0","3.14","19","74","50","24","6","20","8","5","3","0","28","","","-0.350","0.84","-3.6"
"Darin Downs","2","0","0","0","0","3","0","2.35","6","24","16","6","5","5","1","2","0","0","","0","0","0.024","0.15","0.9"
"Luke Putkonen","0.1","0","0","0","1","0","0","0.00","2","6","2","1","0","1","1","0","0","0","","0","0","-0.019","1.03","-0.2"
"Drew Smyly","1.2","1","0","0","0","2","0","1.25","6","25","17","9","5","3","2","2","1","0","","1","0","0.102","0.89","1.1"
"Jose Valverde","1","0","0","0","0","0","0","0.00","3","7","5","4","0","1","1","2","0","0","","0","0","0.027","0.37","0.5"
