"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Anibal Sanchez, W (10-7)","7","4","2","2","1","8","1","2.58","26","107","69","37","14","18","10","7","2","0","68","","","0.197","0.75","1.4"
"Drew Smyly","1","1","0","0","0","1","0","1.98","4","16","12","7","3","2","1","2","1","0","","0","0","0.003","0.04","0.5"
"Jeremy Bonderman","1","1","1","1","1","2","0","4.60","5","18","12","5","3","4","1","1","1","0","","0","0","0.001","0.01","-0.5"
