"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"C.J. Wilson, W (3-0)","7","8","4","4","1","10","2","3.51","29","111","68","33","8","27","8","10","3","0","54","","","0.043","0.81","-0.2"
"Brett Tomko","1.2","4","3","3","0","3","1","16.20","8","44","29","14","3","12","2","3","1","0","","0","0","0.004","0.37","-2.0"
"Arthur Rhodes, S (1)","0.1","0","0","0","0","0","0","2.84","1","9","6","4","0","2","1","0","0","0","","0","0","0.039","1.48","0.1"
