"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"C.J. Wilson, L (4-3)","7","4","3","3","2","10","2","3.42","27","110","67","36","9","22","8","7","1","0","65","","","-0.093","0.54","0.2"
"Dave Bush","1","0","0","0","1","0","0","2.08","5","11","6","3","0","3","2","1","0","0","","0","0","0.028","0.74","0.5"
