"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Alexi Ogando, L (7-2)","5","5","3","1","1","3","0","2.66","24","104","67","45","7","14","5","13","4","0","51","","","-0.120","0.92","-0.7"
"Michael Kirkman","1.1","0","1","1","2","1","0","6.50","6","38","21","13","3","5","0","3","2","0","","0","0","-0.002","0.69","0.1"
"Arthur Rhodes","0.1","1","0","0","0","0","0","4.67","2","10","7","6","1","0","0","2","0","0","","2","1","-0.073","1.44","-0.7"
"Yoshinori Tateyama","0.1","0","0","0","0","0","0","3.77","1","4","3","2","0","1","1","0","0","0","","2","0","0.024","0.84","0.6"
"Dave Bush","1","1","0","0","0","1","0","4.59","4","20","15","9","1","5","2","1","0","0","","0","0","0.012","0.29","0.5"
