"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Chris Archer","1.2","2","1","1","1","1","0","2.71","7","27","17","12","0","5","4","1","0","0","47","","","-0.002","1.32","-0.2"
"Alex Torres","2.1","3","3","3","1","4","1","0.98","11","49","30","17","5","8","1","5","5","0","","0","0","-0.260","0.93","-2.0"
"Kyle Farnsworth","0.1","2","2","2","0","0","0","5.76","3","9","7","4","1","2","0","3","3","0","","0","0","-0.120","1.63","-0.9"
"Jake McGee","1.2","3","1","1","1","1","0","4.40","9","38","24","15","2","7","1","6","5","0","","2","2","-0.182","0.87","-1.2"
"Joel Peralta, H (29), L (1-5)","1.1","1","2","2","1","2","0","3.19","6","25","16","9","2","5","1","2","2","0","","0","0","-0.090","1.96","-0.2"
"Fernando Rodney, BS (6)","0.2","1","0","0","1","1","0","3.69","4","16","9","4","3","2","0","2","1","0","","2","2","-0.371","3.57","-0.9"
