"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"David Price, L (1-3)","6.2","10","9","4","3","5","2","5.24","34","104","68","41","8","19","18","8","2","0","30","","","-0.363","1.21","-5.4"
"Brandon Gomes","0.1","0","0","0","0","0","0","5.56","1","7","4","2","1","1","0","1","0","0","","0","0","0.000","0.02","0.1"
"Cesar Ramos","1","1","0","0","0","0","0","6.14","4","8","6","4","0","2","2","2","1","0","","0","0","0.001","0.01","0.5"
