"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Bobby Abreu  LF","4","0","1","0","0","1","4",".208",".259",".333",".593","22","12","-0.118","2.06","0.061","-0.179","-0.7","1","0","2B"
"Howie Kendrick  2B","4","0","1","0","0","1","4",".261",".282",".449",".731","10","8","-0.098","1.14","0.041","-0.139","-0.7","2","0","CS"
"Albert Pujols  1B","3","0","0","0","1","2","4",".222",".282",".319",".601","20","12","-0.077","1.34","0.031","-0.108","-0.8","4","0",""
"Kendrys Morales  DH","3","0","0","0","1","1","4",".278",".291",".389",".680","21","10","-0.058","1.16","0.041","-0.100","-0.4","","",""
"Torii Hunter  RF","4","1","2","0","0","0","4",".292",".361",".354",".715","12","9","0.003","1.34","0.112","-0.109","0.0","3","0","GDP"
"Vernon Wells  CF","4","1","2","1","0","1","4",".239",".250",".478",".728","18","13","0.072","1.71","0.167","-0.095","1.2","1","0","HR"
"Maicer Izturis  3B","4","0","1","0","0","0","4",".313",".405",".375",".780","19","10","-0.049","1.53","0.081","-0.131","-0.6","1","2","2B"
"Erick Aybar  SS","3","0","0","0","0","0","4",".242",".286",".303",".589","11","8","0.024","1.59","0.105","-0.080","1.1","0","2",""
"Chris Iannetta  C","2","0","0","0","1","1","3",".239",".327",".457",".783","17","10","-0.148","2.12","0.053","-0.201","-1.1","12","0","CS"
"Alberto Callaspo  PH","1","0","0","0","0","0","1",".200",".243",".200",".443","1","1","-0.076","2.75","0.000","-0.076","-0.2","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"C.J. Wilson  P","","","","","","","","","","","","","","","","","","","0","1",""
"Jason Isringhausen  P","","","","","","","","","","","","","","","","","","","0","0",""
