"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Erick Aybar  SS","4","1","2","1","0","0","5",".262",".296",".349",".645","14","8","0.005","1.03","0.082","-0.077","-0.0","2","3","CS,SF"
"Torii Hunter  RF","4","0","1","0","0","1","4",".276",".341",".431",".772","12","8","-0.017","0.66","0.024","-0.041","-0.3","1","0",""
"Albert Pujols  1B","2","0","1","0","2","0","4",".273",".336",".458",".794","16","8","0.021","1.13","0.108","-0.087","0.3","13","0","SB,IW"
"Kendrys Morales  DH","4","0","1","0","0","0","4",".279",".321",".429",".750","16","10","-0.035","1.06","0.036","-0.071","-0.4","","","2B"
"Mark Trumbo  LF","3","0","0","0","1","0","4",".308",".360",".613",".973","15","7","-0.101","1.25","0.005","-0.106","-0.8","3","0","IW"
"Mike Trout  PR-LF","0","0","0","0","0","0","0",".339",".395",".542",".938","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Alberto Callaspo  3B","3","0","1","1","1","1","4",".259",".329",".383",".712","12","5","-0.034","1.30","0.094","-0.128","0.2","1","2","CS"
"Howie Kendrick  2B","3","2","1","1","0","0","4",".280",".314",".393",".707","11","7","0.172","1.04","0.205","-0.034","0.6","1","6","HR,SB,HBP"
"Peter Bourjos  CF","4","0","0","0","0","1","4",".236",".287",".358",".644","17","10","-0.068","0.72","0.000","-0.068","-0.8","1","0",""
"Bobby Wilson  C","4","0","1","0","0","1","4",".188",".245",".208",".453","12","8","0.032","0.77","0.066","-0.034","0.0","4","0",""
"","","","","","","","","","","","","","","","","","","","","",""
"Jered Weaver  P","","","","","","","","","","","","","","","","","","","0","0",""
"Scott Downs  P","","","","","","","","","","","","","","","","","","","1","0",""
