"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Jonathan Villar  SS","5","0","0","0","0","3","5",".254",".330",".332",".662","22","13","-0.199","1.42","0.000","-0.199","-1.2","1","1",""
"Jose Altuve  2B","5","1","2","0","0","0","5",".284",".315",".364",".679","20","13","-0.078","1.13","0.041","-0.119","-0.2","2","5",""
"Marc Krauss  LF-1B","3","0","1","0","1","2","4",".219",".268",".383",".651","25","14","-0.056","1.32","0.048","-0.103","-0.1","1","1",""
"Matt Dominguez  3B","3","1","1","1","1","0","4",".245",".290",".413",".703","18","11","0.145","1.58","0.222","-0.077","1.2","0","1","HR"
"Chris Carter  DH","3","0","0","1","0","3","4",".224",".320",".458",".779","14","10","-0.100","1.59","0.000","-0.100","-0.8","","","SF"
"Trevor Crowe  RF","1","0","0","0","3","0","4",".231",".298",".308",".606","19","7","0.092","1.19","0.130","-0.038","0.5","4","0","SB"
"Brett Wallace  1B","2","0","0","0","0","2","2",".220",".284",".429",".712","10","6","-0.049","1.01","0.000","-0.049","-0.5","6","0",""
"Brandon Laird  PH-1B","2","0","1","0","0","1","2",".183",".246",".433",".679","14","9","0.011","1.96","0.064","-0.052","-0.1","1","0",""
"Jake Elmore  PR-LF","0","0","0","0","0","0","0",".246",".318",".331",".649","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Carlos Corporan  C","4","0","0","0","0","1","4",".231",".295",".374",".669","16","12","-0.223","2.01","0.000","-0.223","-1.3","7","1",""
"Brandon Barnes  CF","4","0","1","0","0","3","4",".243",".292",".350",".642","14","11","0.012","1.88","0.125","-0.113","0.1","2","0",""
"","","","","","","","","","","","","","","","","","","","","",""
"Brad Peacock  P","","","","","","","","","","","","","","","","","","","0","2",""
"Kevin Chapman  P","","","","","","","","","","","","","","","","","","","0","1",""
"Josh Zeid  P","","","","","","","","","","","","","","","","","","","0","0",""
