"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Brandon Barnes  CF","4","0","0","0","0","1","4",".264",".318",".377",".695","25","18","-0.092","1.13","0.014","-0.105","-0.6","3","0",""
"Jose Altuve  2B","3","1","2","0","1","0","4",".298",".331",".384",".715","16","8","0.164","1.31","0.189","-0.025","0.9","0","2","2B,SB"
"Chris Carter  1B","4","1","1","0","0","0","4",".221",".308",".447",".755","9","6","-0.123","1.33","0.021","-0.145","-0.7","10","0",""
"J.D. Martinez  LF","4","1","1","3","0","1","4",".251",".277",".419",".696","11","8","0.213","1.57","0.326","-0.113","1.9","1","0","HR"
"Carlos Corporan  C","3","0","0","0","0","2","4",".290",".365",".484",".849","23","14","-0.103","1.32","0.018","-0.121","-0.5","6","0","HBP"
"Justin Maxwell  RF","4","1","2","0","0","0","4",".237",".304",".376",".680","11","6","0.137","1.31","0.199","-0.062","0.4","3","1","2B"
"Matt Dominguez  3B","2","0","0","0","1","1","4",".240",".267",".411",".678","14","6","0.058","1.69","0.128","-0.070","-0.1","0","2","SH,GDP"
"Ronny Cedeno  SS","2","0","0","1","0","1","4",".252",".282",".351",".633","15","11","0.089","2.13","0.146","-0.058","-0.3","3","3","2·SH"
"Bud Norris  P","2","0","0","0","0","0","2",".000",".000",".000",".000","5","4","-0.039","0.79","0.000","-0.039","-0.4","0","0",""
"Marc Krauss  PH","1","0","0","0","0","0","1",".000",".000",".000",".000","5","3","-0.115","2.80","0.000","-0.115","-0.6","","",""
"Jose Cisnero  P","0","0","0","0","0","0","0",".000",".000",".000",".000","","","0.000","0.00","0.000","0.000","0.0","1","1",""
"Lucas Harrell  PH","1","0","0","0","0","1","1",".250",".500",".250",".750","4","3","-0.008","0.31","0.000","-0.008","-0.1","","",""
"Jose Veras  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
