"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Brent Lillibridge  3B-1B","4","1","1","0","0","1","4",".190",".250",".207",".457","14","10","0.021","1.06","0.096","-0.075","-0.1","2","4",""
"Gordon Beckham  2B","3","0","1","0","1","0","4",".234",".286",".372",".658","15","9","0.012","1.05","0.035","-0.024","0.1","4","2",""
"Adam Dunn  1B","3","0","0","0","1","3","4",".227",".372",".572",".944","25","15","-0.149","1.50","0.022","-0.171","-0.9","9","0",""
"Alejandro De Aza  PR-CF","0","0","0","0","0","0","0",".300",".373",".415",".788","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Dayan Viciedo  LF","4","0","2","1","0","0","4",".263",".291",".459",".750","8","6","0.090","1.26","0.160","-0.070","0.1","2","0",""
"Addison Reed  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Matt Thornton  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","1","0",""
"Alex Rios  RF","4","0","0","0","0","1","4",".295",".336",".484",".819","14","9","-0.084","0.84","0.000","-0.084","-0.8","5","0",""
"Jordan Danks  CF-LF","4","0","1","0","0","2","4",".417",".417",".500",".917","13","9","-0.048","0.78","0.026","-0.074","-0.5","0","0",""
"Tyler Flowers  C","4","0","0","0","0","4","4",".178",".260",".356",".616","26","15","-0.131","1.34","0.000","-0.131","-0.9","6","2",""
"Eduardo Escobar  SS","4","0","1","0","0","0","4",".185",".290",".241",".531","10","7","-0.032","1.00","0.041","-0.073","-0.0","0","4",""
"Jose Quintana  P","2","0","0","0","0","2","3",".000",".250",".000",".250","9","8","-0.053","1.02","0.000","-0.053","-0.5","0","3","SH"
"Orlando Hudson  3B","1","0","0","0","0","0","1",".201",".265",".314",".580","3","2","-0.031","1.25","0.000","-0.031","-0.1","0","0",""
