"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Alejandro De Aza  CF","4","0","2","0","1","1","5",".283",".353",".550",".903","14","8","-0.002","0.49","0.036","-0.038","0.5","5","0","2B"
"Alexei Ramirez  SS","5","0","0","0","0","0","5",".226",".250",".290",".540","18","11","-0.067","0.61","0.008","-0.075","0.0","1","2",""
"Adam Dunn  1B","3","1","1","1","2","2","5",".250",".366",".550",".916","22","10","0.145","0.50","0.160","-0.015","0.6","6","0","HR"
"Paul Konerko  DH","5","1","1","1","0","1","5",".349",".406",".587",".993","18","15","0.046","0.67","0.110","-0.064","-0.6","","","HR"
"A.J. Pierzynski  C","4","0","1","1","1","0","5",".340",".382",".640","1.022","16","9","0.012","0.61","0.054","-0.042","0.7","7","1",""
"Alex Rios  RF","5","0","3","0","0","0","5",".360",".414",".520",".934","12","11","-0.044","0.59","0.037","-0.081","-0.9","3","0","GDP"
"Dayan Viciedo  LF","4","0","1","0","0","0","4",".191",".208",".362",".570","12","8","-0.023","0.69","0.026","-0.049","-0.4","2","0",""
"Brent Lillibridge  LF","0","0","0","0","0","0","0",".214",".313",".214",".527","","","0.000","0.00","0.000","0.000","0.0","2","0",""
"Brent Morel  3B","4","1","2","0","0","0","4",".164",".207",".200",".407","14","11","0.063","0.72","0.096","-0.033","1.2","0","0","2B"
"Gordon Beckham  2B","4","1","1","1","0","0","4",".170",".250",".234",".484","9","7","-0.151","1.04","0.010","-0.161","-1.5","1","3","2·GDP"
"","","","","","","","","","","","","","","","","","","","","",""
"Jake Peavy  P","","","","","","","","","","","","","","","","","","","0","0",""
