"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Jemile Weeks  2B","4","1","1","0","1","1","5",".294",".328",".408",".736","18","12","0.004","0.72","0.062","-0.058","0.4","1","3","3·SB"
"Cliff Pennington  SS","4","0","2","1","1","0","5",".267",".324",".365",".689","25","15","0.007","0.44","0.031","-0.024","1.1","3","4","SB"
"Coco Crisp  CF","4","0","1","1","0","0","5",".270",".326",".393",".719","11","9","-0.020","0.50","0.012","-0.032","-1.4","3","0","SF"
"Josh Willingham  DH","4","0","1","0","0","0","4",".251",".332",".486",".818","10","7","-0.054","0.54","0.005","-0.058","-0.6","","",""
"Brandon Allen  1B","4","1","1","1","0","2","4",".284",".366",".617",".983","14","10","0.082","0.43","0.102","-0.019","0.2","8","1","HR"
"Conor Jackson  LF","4","0","0","0","0","0","4",".252",".316",".345",".661","15","8","-0.036","0.35","0.000","-0.036","-0.9","2","0",""
"Kurt Suzuki  C","4","1","1","0","0","1","4",".236",".296",".386",".682","12","8","-0.024","0.24","0.001","-0.025","-0.1","2","0","2B"
"Ryan Sweeney  RF","4","0","0","0","0","0","4",".276",".349",".347",".696","21","12","-0.022","0.21","0.000","-0.022","-0.9","3","0",""
"Scott Sizemore  3B","3","0","1","0","1","1","4",".250",".348",".399",".747","15","9","0.032","0.27","0.037","-0.005","0.5","1","1",""
"","","","","","","","","","","","","","","","","","","","","",""
"Guillermo Moscoso  P","","","","","","","","","","","","","","","","","","","0","0",""
"Craig Breslow  P","","","","","","","","","","","","","","","","","","","0","0",""
"Jerry Blevins  P","","","","","","","","","","","","","","","","","","","0","2",""
"Fautino De Los Santos  P","","","","","","","","","","","","","","","","","","","1","0",""
