"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Jemile Weeks  2B","4","0","0","0","0","0","4",".309",".356",".471",".827","12","9","-0.087","0.87","0.000","-0.087","-0.7","1","5",""
"Cliff Pennington  SS","4","0","0","0","0","2","4",".243",".300",".322",".622","14","11","-0.077","0.79","0.000","-0.077","-0.6","1","3",""
"Coco Crisp  CF","4","1","2","0","0","0","4",".264",".299",".385",".684","12","7","0.034","0.68","0.067","-0.032","0.3","3","0","2B"
"Hideki Matsui  LF","4","0","0","0","0","1","4",".222",".297",".351",".648","9","8","-0.103","1.22","0.000","-0.103","-0.8","1","0",""
"Conor Jackson  1B","4","0","3","0","0","0","4",".265",".346",".326",".672","14","9","0.129","1.14","0.169","-0.040","0.9","10","1","2B"
"Ryan Sweeney  RF","4","0","2","1","0","0","4",".287",".372",".341",".713","21","14","0.005","1.75","0.137","-0.132","0.4","2","0","GDP"
"Scott Sizemore  3B","3","0","1","0","0","0","3",".270",".359",".339",".698","7","5","-0.016","1.68","0.131","-0.146","-0.5","0","1","2B,GDP"
"Landon Powell  C","3","0","0","0","0","0","3",".190",".261",".286",".547","10","7","-0.175","1.74","0.000","-0.175","-1.3","5","0",""
"Josh Outman  P","2","0","0","0","0","0","2",".000",".000",".000",".000","8","4","-0.046","0.94","0.000","-0.046","-0.4","0","0",""
"David DeJesus  PH","1","0","0","0","0","1","1",".225",".309",".348",".657","6","3","-0.091","3.12","0.000","-0.091","-0.6","","",""
"Brad Ziegler  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","1","1",""
